openInterest,timestamp
41186.83999999,1659030300000
41059.591,1659031200000
41197.029,1659032100000
41238.547,1659033000000
40918.017,1659033900000
40719.534,1659034800000
40446.108,1659035700000
40525.85899999,1659036600000
40785.374,1659037500000
40928.324,1659038400000
41090.725,1659039300000
41074.615,1659040200000
40649.999,1659041100000
40638.012,1659042000000
40370.50299999,1659042900000
40337.3,1659043800000
39876.029,1659044700000
39894.528,1659045600000
40046.338,1659046500000
39598.154,1659047400000
39144.104,1659048300000
39302.432,1659049200000
39468.529,1659050100000
39706.089,1659051000000
39828.785,1659051900000
39677.284,1659052800000
39736.958,1659053700000
39675.05,1659054600000
39773.328,1659055500000
39618.294,1659056400000
39582.355,1659057300000
39563.352,1659058200000
39561.58999999,1659059100000
39627.263,1659060000000
39743.199,1659060900000
39714.706,1659061800000
39674.61,1659062700000
39595.013,1659063600000
39783.841,1659064500000
39692.339,1659065400000
39611.92899999,1659066300000
39524.587,1659067200000
39784.61,1659068100000
39995.694,1659069000000
39897.867,1659069900000
40081.108,1659070800000
40014.033,1659071700000
40064.941,1659072600000
40005.701,1659073500000
39968.353,1659074400000
39925.533,1659075300000
40011.66599999,1659076200000
39523.646,1659077100000
39441.589,1659078000000
39743.659,1659078900000
39843.598,1659079800000
40232.599,1659080700000
40281.351,1659081600000
40376.123,1659082500000
40042.085,1659083400000
40349.756,1659084300000
40914.856,1659085200000
40950.571,1659086100000
41134.371,1659087000000
41164.392,1659087900000
41215.972,1659088800000
40824.045,1659089700000
40739.461,1659090600000
40951.277,1659091500000
40948.478,1659092400000
41138.03,1659093300000
40972.103,1659094200000
41055.013,1659095100000
40810.199,1659096000000
40949.209,1659096900000
41298.872,1659097800000
41542.93,1659098700000
41684.896,1659099600000
41651.621,1659100500000
41659.013,1659101400000
42045.18299999,1659102300000
41863.326,1659103200000
41667.569,1659104100000
41557.443,1659105000000
41771.58,1659105900000
41769.701,1659106800000
42039.85,1659107700000
42012.404,1659108600000
42088.087,1659109500000
43629.425,1659110400000
43099.46,1659111300000
42718.292,1659112200000
42806.199,1659113100000
42596.004,1659114000000
42350.616,1659114900000
42478.692,1659115800000
42732.883,1659116700000
42994.271,1659117600000
42752.256,1659118500000
42943.597,1659119400000
42606.799,1659120300000
42235.62,1659121200000
42419.004,1659122100000
42334.507,1659123000000
42233.222,1659123900000
41971.759,1659124800000
42022.699,1659125700000
41913.084,1659126600000
41910.742,1659127500000
41458.48,1659128400000
41466.73599999,1659129300000
41563.406,1659130200000
41775.67899999,1659131100000
41698.313,1659132000000
41846.901,1659132900000
41863.96699999,1659133800000
42030.419,1659134700000
42053.66599999,1659135600000
41775.509,1659136500000
41660.62799999,1659137400000
41649.093,1659138300000
41663.975,1659139200000
41286.418,1659140100000
41429.137,1659141000000
41469.038,1659141900000
41362.673,1659142800000
41515.714,1659143700000
41506.653,1659144600000
41595.701,1659145500000
41758.672,1659146400000
41434.519,1659147300000
41510.05399999,1659148200000
41374.406,1659149100000
41371.727,1659150000000
41391.617,1659150900000
41362.206,1659151800000
41574.329,1659152700000
41553.102,1659153600000
41575.655,1659154500000
41580.729,1659155400000
41726.157,1659156300000
41597.726,1659157200000
41561.696,1659158100000
41649.574,1659159000000
41608.638,1659159900000
41611.68299999,1659160800000
41667.212,1659161700000
41659.332,1659162600000
41651.589,1659163500000
41666.812,1659164400000
41663.14299999,1659165300000
41747.337,1659166200000
41820.54099999,1659167100000
41884.915,1659168000000
41888.495,1659168900000
41978.12799999,1659169800000
41981.078,1659170700000
41965.01,1659171600000
41967.93099999,1659172500000
42051.812,1659173400000
42197.58,1659174300000
42205.134,1659175200000
42085.242,1659176100000
42130.43299999,1659177000000
42222.668,1659177900000
42188.85,1659178800000
42200.09399999,1659179700000
42045.509,1659180600000
42355.455,1659181500000
42622.11299999,1659182400000
42680.551,1659183300000
42699.848,1659184200000
42986.69,1659185100000
43246.633,1659186000000
43775.95199999,1659186900000
43561.78699999,1659187800000
43955.4,1659188700000
43864.813,1659189600000
43903.788,1659190500000
44148.124,1659191400000
44448.726,1659192300000
43722.37,1659193200000
43758.975,1659194100000
43513.097,1659195000000
43390.979,1659195900000
43622.07499999,1659196800000
43802.471,1659197700000
43649.481,1659198600000
43750.78,1659199500000
43771.93,1659200400000
43844.288,1659201300000
44003.661,1659202200000
43838.981,1659203100000
43759.016,1659204000000
43675.80399999,1659204900000
43772.47,1659205800000
43548.553,1659206700000
43484.11099999,1659207600000
43408.279,1659208500000
43172.16399999,1659209400000
42630.21499999,1659210300000
41381.44,1659211200000
41298.767,1659212100000
41171.655,1659213000000
40937.685,1659213900000
40907.831,1659214800000
40967.62,1659215700000
40817.508,1659216600000
40820.975,1659217500000
40966.956,1659218400000
40310.19,1659219300000
40097.741,1659220200000
40038.533,1659221100000
40506.76,1659222000000
40612.125,1659222900000
40577.803,1659223800000
40379.54099999,1659224700000
40437.955,1659225600000
40435.918,1659226500000
40352.39299999,1659227400000
40195.072,1659228300000
40273.793,1659229200000
40319.332,1659230100000
40399.205,1659231000000
40414.375,1659231900000
40403.523,1659232800000
40028.35899999,1659233700000
40193.981,1659234600000
40182.39299999,1659235500000
40264.12999999,1659236400000
40432.03899999,1659237300000
40524.368,1659238200000
40533.538,1659239100000
40674.538,1659240000000
40667.583,1659240900000
40615.507,1659241800000
40701.134,1659242700000
40710.131,1659243600000
40607.549,1659244500000
40690.23799999,1659245400000
40669.781,1659246300000
40975.946,1659247200000
41015.947,1659248100000
41115.50499999,1659249000000
41147.418,1659249900000
41078.348,1659250800000
41047.549,1659251700000
40906.956,1659252600000
40883.30599999,1659253500000
40788.699,1659254400000
40639.922,1659255300000
40860.904,1659256200000
40987.331,1659257100000
40978.947,1659258000000
41036.966,1659258900000
40993.994,1659259800000
41030.355,1659260700000
40990.37,1659261600000
41009.864,1659262500000
41005.46699999,1659263400000
41124.053,1659264300000
40857.80599999,1659265200000
40914.676,1659266100000
41063.765,1659267000000
41038.204,1659267900000
41095.213,1659268800000
41174.319,1659269700000
41219.847,1659270600000
41183.16199999,1659271500000
41169.817,1659272400000
41199.945,1659273300000
41090.703,1659274200000
41144.671,1659275100000
41137.513,1659276000000
41121.177,1659276900000
41083.946,1659277800000
40983.32499999,1659278700000
41114.098,1659279600000
41077.76799999,1659280500000
41004.525,1659281400000
41170.569,1659282300000
41190.918,1659283200000
41176.362,1659284100000
41101.007,1659285000000
41128.544,1659285900000
41155.87599999,1659286800000
41233.978,1659287700000
41255.881,1659288600000
41245.497,1659289500000
41293.676,1659290400000
39885.622,1659291300000
40312.656,1659292200000
40787.048,1659293100000
39794.93,1659294000000
40026.402,1659294900000
40236.885,1659295800000
39489.777,1659296700000
39796.879,1659297600000
39918.455,1659298500000
40091.68,1659299400000
40279.805,1659300300000
40220.71699999,1659301200000
40037.247,1659302100000
40167.675,1659303000000
40193.309,1659303900000
40194.224,1659304800000
40320.436,1659305700000
40435.567,1659306600000
40381.985,1659307500000
40463.62799999,1659308400000
40323.538,1659309300000
40120.248,1659310200000
40046.68,1659311100000
39818.646,1659312000000
40216.76799999,1659312900000
40223.632,1659313800000
40191.271,1659314700000
40309.782,1659315600000
40283.437,1659316500000
40558.956,1659317400000
40560.201,1659318300000
40588.604,1659319200000
40671.332,1659320100000
40726.947,1659321000000
40781.447,1659321900000
40754.464,1659322800000
40760.441,1659323700000
40776.98799999,1659324600000
40949.578,1659325500000
41008.864,1659326400000
40948.745,1659327300000
40866.857,1659328200000
40843.813,1659329100000
40973.73,1659330000000
40899.193,1659330900000
41077.088,1659331800000
41150.296,1659332700000
41244.096,1659333600000
41413.777,1659334500000
40975.0,1659335400000
41436.05599999,1659336300000
41548.938,1659337200000
41731.261,1659338100000
41759.875,1659339000000
41629.813,1659339900000
41426.062,1659340800000
41704.404,1659341700000
41524.862,1659342600000
41719.71899999,1659343500000
41950.423,1659344400000
41849.036,1659345300000
41929.473,1659346200000
41890.261,1659347100000
41971.739,1659348000000
42067.837,1659348900000
42189.654,1659349800000
42258.123,1659350700000
42273.669,1659351600000
42537.437,1659352500000
42585.706,1659353400000
42498.37999999,1659354300000
42401.699,1659355200000
42520.107,1659356100000
42508.32299999,1659357000000
42131.453,1659357900000
42251.534,1659358800000
42561.293,1659359700000
42589.015,1659360600000
42522.692,1659361500000
42196.866,1659362400000
42068.766,1659363300000
41948.905,1659364200000
42015.42,1659365100000
42036.233,1659366000000
41975.89299999,1659366900000
41836.945,1659367800000
42073.064,1659368700000
41958.508,1659369600000
41934.34199999,1659370500000
42035.737,1659371400000
42037.485,1659372300000
42072.879,1659373200000
42211.25299999,1659374100000
42314.87799999,1659375000000
42015.80599999,1659375900000
41959.623,1659376800000
42196.793,1659377700000
42412.207,1659378600000
42456.64499999,1659379500000
42101.458,1659380400000
42078.067,1659381300000
42309.781,1659382200000
42596.677,1659383100000
42599.153,1659384000000
42237.244,1659384900000
41936.421,1659385800000
41870.10899999,1659386700000
41740.936,1659387600000
41481.235,1659388500000
41321.81,1659389400000
41392.938,1659390300000
41469.78899999,1659391200000
41218.759,1659392100000
41121.84399999,1659393000000
41015.057,1659393900000
40812.696,1659394800000
40292.633,1659395700000
40607.18099999,1659396600000
40676.692,1659397500000
41001.408,1659398400000
41184.953,1659399300000
41503.899,1659400200000
41512.48399999,1659401100000
41499.968,1659402000000
41575.18099999,1659402900000
41525.783,1659403800000
41255.771,1659404700000
41175.329,1659405600000
41366.767,1659406500000
41577.187,1659407400000
41396.906,1659408300000
41502.334,1659409200000
41523.008,1659410100000
41486.038,1659411000000
41670.495,1659411900000
41578.94799999,1659412800000
41788.875,1659413700000
41944.848,1659414600000
41953.742,1659415500000
41889.211,1659416400000
41801.623,1659417300000
41823.91399999,1659418200000
41698.551,1659419100000
41754.91399999,1659420000000
41613.975,1659420900000
41510.21499999,1659421800000
41466.29099999,1659422700000
41507.369,1659423600000
41537.098,1659424500000
41710.877,1659425400000
41756.046,1659426300000
41203.079,1659427200000
41283.92,1659428100000
41389.794,1659429000000
41402.769,1659429900000
41537.277,1659430800000
41571.263,1659431700000
41452.399,1659432600000
41810.457,1659433500000
41921.4,1659434400000
42102.704,1659435300000
41755.03699999,1659436200000
41973.11,1659437100000
41940.017,1659438000000
41877.599,1659438900000
41871.108,1659439800000
41895.879,1659440700000
41746.682,1659441600000
41887.057,1659442500000
42016.8,1659443400000
41864.165,1659444300000
41648.815,1659445200000
41694.788,1659446100000
41744.582,1659447000000
41831.504,1659447900000
41950.407,1659448800000
42036.915,1659449700000
41995.574,1659450600000
41688.23799999,1659451500000
41799.439,1659452400000
41575.32699999,1659453300000
41253.884,1659454200000
41283.278,1659455100000
41581.076,1659456000000
41705.623,1659456900000
41653.771,1659457800000
41851.567,1659458700000
41682.375,1659459600000
41729.959,1659460500000
41726.97,1659461400000
41703.05,1659462300000
41740.165,1659463200000
41969.76999999,1659464100000
41911.593,1659465000000
42457.502,1659465900000
41947.843,1659466800000
41519.279,1659467700000
41226.064,1659468600000
39806.956,1659469500000
39883.523,1659470400000
39930.618,1659471300000
40118.671,1659472200000
40039.918,1659473100000
40110.543,1659474000000
39698.603,1659474900000
39487.21899999,1659475800000
39545.838,1659476700000
39439.928,1659477600000
39522.742,1659478500000
39510.178,1659479400000
39446.86299999,1659480300000
39495.91599999,1659481200000
39442.864,1659482100000
39301.543,1659483000000
39278.962,1659483900000
39098.563,1659484800000
39318.673,1659485700000
38996.896,1659486600000
38775.682,1659487500000
38756.218,1659488400000
38455.24,1659489300000
38700.904,1659490200000
38720.604,1659491100000
38723.438,1659492000000
39022.11,1659492900000
38978.457,1659493800000
38879.923,1659494700000
39273.811,1659495600000
39417.98799999,1659496500000
39338.525,1659497400000
39427.657,1659498300000
39448.676,1659499200000
39513.96,1659500100000
39575.241,1659501000000
39649.69999999,1659501900000
39691.15,1659502800000
39958.607,1659503700000
39959.41,1659504600000
39591.061,1659505500000
39833.835,1659506400000
39798.785,1659507300000
39921.82,1659508200000
40148.98799999,1659509100000
40294.955,1659510000000
40503.033,1659510900000
40603.485,1659511800000
40580.303,1659512700000
40627.39699999,1659513600000
40341.71699999,1659514500000
40701.358,1659515400000
41013.911,1659516300000
40588.348,1659517200000
40864.32699999,1659518100000
41348.829,1659519000000
41720.477,1659519900000
41800.735,1659520800000
42273.148,1659521700000
42728.909,1659522600000
43352.099,1659523500000
43674.091,1659524400000
43870.52199999,1659525300000
44186.121,1659526200000
44378.031,1659527100000
44612.696,1659528000000
44720.744,1659528900000
43752.782,1659529800000
43150.317,1659530700000
42966.688,1659531600000
42954.346,1659532500000
42664.01999999,1659533400000
42450.544,1659534300000
42327.84199999,1659535200000
42317.69999999,1659536100000
42293.436,1659537000000
42435.819,1659537900000
42329.887,1659538800000
42408.23399999,1659539700000
42434.648,1659540600000
42576.73399999,1659541500000
42713.259,1659542400000
42835.329,1659543300000
42831.365,1659544200000
43004.80399999,1659545100000
43228.907,1659546000000
43289.07299999,1659546900000
43614.886,1659547800000
43993.794,1659548700000
44119.634,1659549600000
44077.563,1659550500000
44117.274,1659551400000
44622.045,1659552300000
44953.906,1659553200000
45128.172,1659554100000
45193.131,1659555000000
45050.77,1659555900000
45168.856,1659556800000
44708.323,1659557700000
44232.04,1659558600000
43852.066,1659559500000
43836.121,1659560400000
43536.466,1659561300000
43537.634,1659562200000
43587.449,1659563100000
43569.20199999,1659564000000
43530.51999999,1659564900000
42379.098,1659565800000
41858.427,1659566700000
41692.697,1659567600000
41862.389,1659568500000
42276.151,1659569400000
42487.196,1659570300000
42528.898,1659571200000
42698.216,1659572100000
42041.108,1659573000000
41836.744,1659573900000
41875.515,1659574800000
41797.81,1659575700000
41715.502,1659576600000
41764.815,1659577500000
41997.686,1659578400000
42051.267,1659579300000
42079.571,1659580200000
42374.779,1659581100000
42368.86299999,1659582000000
42161.759,1659582900000
42231.894,1659583800000
42273.243,1659584700000
42428.91599999,1659585600000
42428.209,1659586500000
42386.413,1659587400000
42357.158,1659588300000
42272.65,1659589200000
42275.174,1659590100000
42272.072,1659591000000
42208.298,1659591900000
42240.568,1659592800000
42412.966,1659593700000
41565.458,1659594600000
41636.835,1659595500000
41642.682,1659596400000
41722.009,1659597300000
41817.497,1659598200000
41973.174,1659599100000
42256.47,1659600000000
42034.39299999,1659600900000
42341.515,1659601800000
42014.946,1659602700000
42191.867,1659603600000
42297.23399999,1659604500000
42374.063,1659605400000
42550.677,1659606300000
42346.674,1659607200000
42139.282,1659608100000
41938.797,1659609000000
42004.57499999,1659609900000
42082.69999999,1659610800000
41975.813,1659611700000
41978.606,1659612600000
41814.619,1659613500000
41761.52199999,1659614400000
41222.474,1659615300000
41697.14699999,1659616200000
41923.384,1659617100000
41930.953,1659618000000
41648.917,1659618900000
41750.817,1659619800000
42070.64,1659620700000
41587.407,1659621600000
41811.177,1659622500000
41834.25299999,1659623400000
42109.636,1659624300000
42148.5,1659625200000
42195.66399999,1659626100000
42102.216,1659627000000
42371.41599999,1659627900000
42170.68,1659628800000
42141.591,1659629700000
41898.607,1659630600000
41789.996,1659631500000
41835.528,1659632400000
41729.824,1659633300000
41879.367,1659634200000
41138.462,1659635100000
41128.716,1659636000000
41372.19999999,1659636900000
41207.894,1659637800000
40896.375,1659638700000
40943.034,1659639600000
40973.114,1659640500000
40422.097,1659641400000
40470.019,1659642300000
40454.97,1659643200000
40591.692,1659644100000
40328.336,1659645000000
40189.53,1659645900000
39935.767,1659646800000
39988.729,1659647700000
39909.256,1659648600000
40093.248,1659649500000
40341.206,1659650400000
40475.476,1659651300000
40555.441,1659652200000
40679.436,1659653100000
40675.72,1659654000000
40452.943,1659654900000
40706.088,1659655800000
40717.523,1659656700000
40742.567,1659657600000
40870.294,1659658500000
40942.773,1659659400000
41167.57699999,1659660300000
41229.197,1659661200000
41326.119,1659662100000
41399.247,1659663000000
40861.691,1659663900000
41119.977,1659664800000
41265.644,1659665700000
41276.197,1659666600000
40956.368,1659667500000
41041.174,1659668400000
41584.599,1659669300000
41163.79099999,1659670200000
41263.259,1659671100000
41600.94,1659672000000
41157.357,1659672900000
41820.545,1659673800000
41741.828,1659674700000
41691.222,1659675600000
41586.487,1659676500000
41567.396,1659677400000
41400.274,1659678300000
41713.411,1659679200000
41654.959,1659680100000
41444.887,1659681000000
41331.585,1659681900000
41461.606,1659682800000
41172.622,1659683700000
41149.862,1659684600000
41182.256,1659685500000
41280.949,1659686400000
41168.901,1659687300000
41264.55399999,1659688200000
41579.981,1659689100000
41401.184,1659690000000
41413.30799999,1659690900000
41472.099,1659691800000
41601.17,1659692700000
41737.78899999,1659693600000
41752.315,1659694500000
41637.807,1659695400000
41542.32699999,1659696300000
41594.256,1659697200000
41649.69999999,1659698100000
41223.982,1659699000000
41425.028,1659699900000
41926.867,1659700800000
42208.154,1659701700000
42309.729,1659702600000
42053.495,1659703500000
41664.813,1659704400000
41970.41599999,1659705300000
41907.971,1659706200000
41660.00299999,1659707100000
41626.48799999,1659708000000
41315.619,1659708900000
41212.457,1659709800000
41019.847,1659710700000
41205.851,1659711600000
41409.732,1659712500000
41252.461,1659713400000
41308.069,1659714300000
41455.799,1659715200000
41340.32,1659716100000
41522.355,1659717000000
41309.596,1659717900000
41189.853,1659718800000
41072.368,1659719700000
40986.459,1659720600000
41097.66599999,1659721500000
40938.856,1659722400000
40993.565,1659723300000
40966.55399999,1659724200000
41060.372,1659725100000
40930.724,1659726000000
40955.775,1659726900000
40880.51,1659727800000
40971.357,1659728700000
40933.122,1659729600000
40828.09399999,1659730500000
40787.674,1659731400000
40913.805,1659732300000
40549.302,1659733200000
39971.511,1659734100000
38779.77199999,1659735000000
38984.796,1659735900000
38803.114,1659736800000
38572.82699999,1659737700000
38501.563,1659738600000
38550.226,1659739500000
38462.189,1659740400000
38427.292,1659741300000
38512.813,1659742200000
38379.688,1659743100000
38337.008,1659744000000
38448.141,1659744900000
38333.21499999,1659745800000
38463.793,1659746700000
38827.87599999,1659747600000
38866.149,1659748500000
38852.097,1659749400000
39057.885,1659750300000
39131.50299999,1659751200000
39100.239,1659752100000
39281.072,1659753000000
39309.68299999,1659753900000
39200.737,1659754800000
39291.157,1659755700000
39484.86299999,1659756600000
39334.424,1659757500000
39291.563,1659758400000
39334.25299999,1659759300000
39298.384,1659760200000
39367.053,1659761100000
39461.451,1659762000000
39501.706,1659762900000
39714.37599999,1659763800000
39632.675,1659764700000
39678.427,1659765600000
39636.597,1659766500000
39717.64499999,1659767400000
39956.694,1659768300000
39956.481,1659769200000
39953.733,1659770100000
39991.811,1659771000000
39952.87999999,1659771900000
39939.459,1659772800000
40056.655,1659773700000
40101.071,1659774600000
40090.224,1659775500000
40267.295,1659776400000
40319.463,1659777300000
40341.568,1659778200000
40440.668,1659779100000
40618.793,1659780000000
40663.995,1659780900000
40633.877,1659781800000
40656.35,1659782700000
40734.472,1659783600000
40730.468,1659784500000
40805.828,1659785400000
40777.332,1659786300000
40732.567,1659787200000
40721.478,1659788100000
40682.384,1659789000000
40694.089,1659789900000
40865.82299999,1659790800000
40793.23,1659791700000
40760.68299999,1659792600000
40910.695,1659793500000
40992.68299999,1659794400000
41194.457,1659795300000
41260.514,1659796200000
41248.25499999,1659797100000
41395.557,1659798000000
41422.43299999,1659798900000
41309.603,1659799800000
41217.274,1659800700000
41164.783,1659801600000
41160.244,1659802500000
41100.242,1659803400000
41100.276,1659804300000
40775.121,1659805200000
40479.475,1659806100000
40112.524,1659807000000
40084.89499999,1659807900000
39952.62,1659808800000
40013.399,1659809700000
40117.16199999,1659810600000
40021.81,1659811500000
39972.391,1659812400000
39962.173,1659813300000
40024.89,1659814200000
40127.86299999,1659815100000
40120.45199999,1659816000000
40161.248,1659816900000
40309.614,1659817800000
40235.438,1659818700000
40331.211,1659819600000
40308.099,1659820500000
40308.23799999,1659821400000
40330.564,1659822300000
40340.03,1659823200000
40311.354,1659824100000
40210.458,1659825000000
40135.78899999,1659825900000
40128.011,1659826800000
40054.819,1659827700000
40046.57499999,1659828600000
40271.672,1659829500000
40483.932,1659830400000
40576.50299999,1659831300000
40427.906,1659832200000
40367.02199999,1659833100000
40043.53,1659834000000
40217.973,1659834900000
40326.76999999,1659835800000
40535.178,1659836700000
40501.045,1659837600000
40516.418,1659838500000
40573.123,1659839400000
40585.427,1659840300000
40673.25,1659841200000
40540.23799999,1659842100000
40635.816,1659843000000
40662.793,1659843900000
40750.445,1659844800000
40743.245,1659845700000
40731.129,1659846600000
40967.153,1659847500000
40772.175,1659848400000
40926.278,1659849300000
40985.042,1659850200000
41005.002,1659851100000
40989.514,1659852000000
41073.694,1659852900000
41122.582,1659853800000
41141.84399999,1659854700000
41238.709,1659855600000
41210.872,1659856500000
41204.974,1659857400000
41128.818,1659858300000
41164.05599999,1659859200000
41281.03699999,1659860100000
41314.713,1659861000000
41269.015,1659861900000
41353.46,1659862800000
41419.641,1659863700000
41343.544,1659864600000
41411.875,1659865500000
41427.76,1659866400000
41403.839,1659867300000
41260.507,1659868200000
41263.072,1659869100000
41380.346,1659870000000
41457.248,1659870900000
41333.638,1659871800000
41534.576,1659872700000
41265.356,1659873600000
40998.831,1659874500000
41119.089,1659875400000
41086.39499999,1659876300000
41064.80799999,1659877200000
41041.56,1659878100000
40764.96,1659879000000
40666.05399999,1659879900000
40625.606,1659880800000
40810.934,1659881700000
40500.80599999,1659882600000
40476.701,1659883500000
40451.053,1659884400000
40582.46499999,1659885300000
40442.669,1659886200000
40496.369,1659887100000
40592.987,1659888000000
40071.563,1659888900000
40160.366,1659889800000
40242.57699999,1659890700000
40274.328,1659891600000
39385.571,1659892500000
39847.80599999,1659893400000
40065.75099999,1659894300000
40283.32499999,1659895200000
40427.874,1659896100000
40435.574,1659897000000
40612.43099999,1659897900000
40676.088,1659898800000
40625.352,1659899700000
40688.922,1659900600000
40803.872,1659901500000
40840.355,1659902400000
40675.384,1659903300000
40663.915,1659904200000
40728.696,1659905100000
40751.886,1659906000000
40358.569,1659906900000
40594.629,1659907800000
40637.265,1659908700000
40781.96699999,1659909600000
40728.456,1659910500000
40850.83,1659911400000
40910.756,1659912300000
40952.528,1659913200000
40462.174,1659914100000
40525.677,1659915000000
40294.685,1659915900000
40278.934,1659916800000
40293.559,1659917700000
40577.19799999,1659918600000
40445.68099999,1659919500000
40467.357,1659920400000
40513.023,1659921300000
40445.098,1659922200000
40332.269,1659923100000
40209.853,1659924000000
40232.29,1659924900000
40272.349,1659925800000
40455.672,1659926700000
40746.37599999,1659927600000
40868.502,1659928500000
40910.694,1659929400000
40908.877,1659930300000
40886.913,1659931200000
40953.165,1659932100000
41195.513,1659933000000
41159.324,1659933900000
41136.447,1659934800000
41298.37799999,1659935700000
41491.024,1659936600000
41684.091,1659937500000
41905.926,1659938400000
42205.119,1659939300000
43095.203,1659940200000
43241.778,1659941100000
43877.684,1659942000000
44424.25,1659942900000
44867.125,1659943800000
45378.986,1659944700000
45633.591,1659945600000
46147.395,1659946500000
45762.646,1659947400000
45796.393,1659948300000
45165.169,1659949200000
45960.633,1659950100000
46152.495,1659951000000
46504.059,1659951900000
46601.458,1659952800000
46633.01,1659953700000
46434.236,1659954600000
46525.893,1659955500000
46674.189,1659956400000
46746.653,1659957300000
46730.198,1659958200000
46587.288,1659959100000
46645.056,1659960000000
46904.986,1659960900000
46973.939,1659961800000
47241.392,1659962700000
47439.739,1659963600000
47499.156,1659964500000
47184.813,1659965400000
47288.638,1659966300000
47802.629,1659967200000
47652.603,1659968100000
47883.259,1659969000000
47983.585,1659969900000
48045.923,1659970800000
48477.276,1659971700000
48281.673,1659972600000
47946.006,1659973500000
47475.432,1659974400000
47122.838,1659975300000
47139.982,1659976200000
47045.908,1659977100000
47015.557,1659978000000
47019.167,1659978900000
46792.285,1659979800000
46870.667,1659980700000
46852.262,1659981600000
46623.323,1659982500000
46723.501,1659983400000
46722.584,1659984300000
46757.674,1659985200000
46738.048,1659986100000
46340.143,1659987000000
46332.042,1659987900000
46313.538,1659988800000
46448.159,1659989700000
46397.984,1659990600000
46312.232,1659991500000
45288.515,1659992400000
45190.943,1659993300000
44731.317,1659994200000
44658.001,1659995100000
44710.326,1659996000000
44513.757,1659996900000
44252.938,1659997800000
43668.385,1659998700000
43630.384,1659999600000
43730.381,1660000500000
43792.52199999,1660001400000
43592.482,1660002300000
43666.475,1660003200000
43578.774,1660004100000
43590.142,1660005000000
43600.76799999,1660005900000
43575.482,1660006800000
43660.36,1660007700000
43544.274,1660008600000
43567.03899999,1660009500000
43527.65,1660010400000
43352.01799999,1660011300000
43098.123,1660012200000
43090.739,1660013100000
43098.788,1660014000000
43112.572,1660014900000
43322.87,1660015800000
43426.98599999,1660016700000
43484.447,1660017600000
43584.795,1660018500000
43615.896,1660019400000
43658.942,1660020300000
43537.996,1660021200000
43574.934,1660022100000
43601.311,1660023000000
43605.175,1660023900000
43806.542,1660024800000
43655.699,1660025700000
43710.50299999,1660026600000
43734.407,1660027500000
43637.69799999,1660028400000
43728.226,1660029300000
43766.299,1660030200000
43725.231,1660031100000
43857.987,1660032000000
44039.568,1660032900000
43961.632,1660033800000
44022.689,1660034700000
44448.403,1660035600000
44490.76,1660036500000
44684.612,1660037400000
44320.391,1660038300000
44306.13,1660039200000
44590.825,1660040100000
45275.213,1660041000000
45655.345,1660041900000
45944.531,1660042800000
46380.841,1660043700000
46936.631,1660044600000
46857.405,1660045500000
46891.823,1660046400000
47315.425,1660047300000
47143.89,1660048200000
47283.516,1660049100000
47809.114,1660050000000
48100.145,1660050900000
48187.944,1660051800000
48061.068,1660052700000
47952.239,1660053600000
47339.826,1660054500000
47063.841,1660055400000
46908.436,1660056300000
46670.47,1660057200000
46797.603,1660058100000
46588.383,1660059000000
46598.086,1660059900000
46809.53,1660060800000
47035.256,1660061700000
46995.179,1660062600000
46860.626,1660063500000
46896.455,1660064400000
46883.205,1660065300000
47000.113,1660066200000
46947.076,1660067100000
46616.849,1660068000000
46778.339,1660068900000
46952.281,1660069800000
47100.374,1660070700000
47243.768,1660071600000
47278.046,1660072500000
47439.767,1660073400000
47470.379,1660074300000
47453.644,1660075200000
47430.715,1660076100000
47404.941,1660077000000
47252.348,1660077900000
47023.871,1660078800000
47113.758,1660079700000
46886.511,1660080600000
46826.726,1660081500000
46803.663,1660082400000
46827.654,1660083300000
46504.998,1660084200000
46506.645,1660085100000
46584.553,1660086000000
46841.149,1660086900000
46858.281,1660087800000
46889.079,1660088700000
47001.313,1660089600000
46766.563,1660090500000
46826.84,1660091400000
45398.7,1660092300000
44845.588,1660093200000
45150.973,1660094100000
45082.879,1660095000000
45251.948,1660095900000
45362.441,1660096800000
45598.935,1660097700000
45451.276,1660098600000
45391.308,1660099500000
45366.253,1660100400000
45392.369,1660101300000
45401.1,1660102200000
45367.789,1660103100000
45449.427,1660104000000
45607.871,1660104900000
45718.222,1660105800000
45523.362,1660106700000
45412.156,1660107600000
45527.796,1660108500000
45510.776,1660109400000
45569.444,1660110300000
45653.11,1660111200000
45577.906,1660112100000
45886.718,1660113000000
46023.488,1660113900000
46093.852,1660114800000
46160.195,1660115700000
46125.489,1660116600000
46298.918,1660117500000
46178.509,1660118400000
46240.45,1660119300000
45996.334,1660120200000
45988.942,1660121100000
45740.886,1660122000000
45930.148,1660122900000
45756.667,1660123800000
45694.488,1660124700000
45666.518,1660125600000
45728.101,1660126500000
45743.171,1660127400000
45542.997,1660128300000
45653.614,1660129200000
45574.419,1660130100000
44792.989,1660131000000
44911.729,1660131900000
45074.17,1660132800000
45523.023,1660133700000
45249.328,1660134600000
43648.305,1660135500000
44126.254,1660136400000
43210.629,1660137300000
43293.655,1660138200000
43212.927,1660139100000
43290.608,1660140000000
42887.387,1660140900000
42776.699,1660141800000
42695.419,1660142700000
42877.35,1660143600000
43106.225,1660144500000
43253.32,1660145400000
43627.764,1660146300000
